id|rightsId|version
01000690000790B6|00000000000000000000000000000000|
01000690000790B7|00000000000000000000000000000000|
01000690000790B8|00000000000000000000000000000000|
01000690000790B9|00000000000000000000000000000000|
01000690000790BA|00000000000000000000000000000000|
01000690000790C0|00000000000000000000000000000000|
01000690000790C1|00000000000000000000000000000000|
01000690000790C2|00000000000000000000000000000000|
01000690000790C3|00000000000000000000000000000000|
01000690085BE000|00000000000000000000000000000000|
010006A0042F0000|00000000000000000000000000000000|
010006A0042F0800|00000000000000000000000000000000|
010006C00CC10000|00000000000000000000000000000000|
010006C00CC10800|00000000000000000000000000000000|196608
010006D00D0E6000|00000000000000000000000000000000|0
010007100A16A000|00000000000000000000000000000000|
010007200AC0E000|00000000000000000000000000000000|
01000750084B2000|00000000000000000000000000000000|
01000750084B2800|00000000000000000000000000000000|131072
01000780068C8000|00000000000000000000000000000000|
010007A00980C000|00000000000000000000000000000000|
010007A00980C800|00000000000000000000000000000000|65536
010007B009314000|00000000000000000000000000000000|
010007C00B508000|00000000000000000000000000000000|
010007C00B508800|00000000000000000000000000000000|393216
010007C00B509001|00000000000000000000000000000000|
010007C00B509002|00000000000000000000000000000000|
010007C00B509003|00000000000000000000000000000000|
010007C00B509004|00000000000000000000000000000000|
010007E00A1A4000|00000000000000000000000000000000|
010007E00A1A4800|00000000000000000000000000000000|65536
010007F00879E000|00000000000000000000000000000000|
010007F00879E800|00000000000000000000000000000000|262144
010007F00879F001|00000000000000000000000000000000|
010007F00879F002|00000000000000000000000000000000|
010007F00879F003|00000000000000000000000000000000|
010007F00879F004|00000000000000000000000000000000|
010007F00879F005|00000000000000000000000000000000|
010007F00879F006|00000000000000000000000000000000|
010007F00879F007|00000000000000000000000000000000|
010007F00879F008|00000000000000000000000000000000|
010007F00B9F0000|00000000000000000000000000000000|
010008000C8F6000|00000000000000000000000000000000|
010008100B228000|00000000000000000000000000000000|
010008300C978000|00000000000000000000000000000000|0
010008300D1E0000|00000000000000000000000000000000|
010008400A268000|00000000000000000000000000000000|
01000850037C0000|00000000000000000000000000000000|
01000850037C0800|00000000000000000000000000000000|131072
0100085003A2A000|00000000000000000000000000000000|
0100086005EDC000|00000000000000000000000000000000|
010008800B18A000|00000000000000000000000000000000|
010008800B18A800|00000000000000000000000000000000|65536
010008900705C000|00000000000000000000000000000000|
010008900705D010|00000000000000000000000000000000|
010008900705D011|00000000000000000000000000000000|
010008900705D012|00000000000000000000000000000000|
010008C00B2F2000|00000000000000000000000000000000|
010008C00B2F2800|00000000000000000000000000000000|131072
010008D00CCEC000|00000000000000000000000000000000|
010008F00B054000|00000000000000000000000000000000|
010009000AC2A000|00000000000000000000000000000000|
010009000AC2A800|00000000000000000000000000000000|196608
010009000AC2B001|00000000000000000000000000000000|
010009000AC2B002|00000000000000000000000000000000|
010009000AC2B003|00000000000000000000000000000000|
010009000AC2B004|00000000000000000000000000000000|
010009000AC2B005|00000000000000000000000000000000|
010009000AC2B006|00000000000000000000000000000000|
010009000CBB6000|00000000000000000000000000000000|
0100091008272000|00000000000000000000000000000000|
0100091008272800|00000000000000000000000000000000|196608
010009100845A000|00000000000000000000000000000000|
010009100845A800|00000000000000000000000000000000|65536
0100092006814000|00000000000000000000000000000000|
0100092006814800|00000000000000000000000000000000|458752
0100092006815001|00000000000000000000000000000000|
0100092006815002|00000000000000000000000000000000|
0100092006815003|00000000000000000000000000000000|
0100092006815004|00000000000000000000000000000000|
0100092006815005|00000000000000000000000000000000|
0100092006815006|00000000000000000000000000000000|
0100092006815007|00000000000000000000000000000000|
0100092006815008|00000000000000000000000000000000|
010009300AA6C000|00000000000000000000000000000000|
010009300D278000|00000000000000000000000000000000|
0100095009236000|00000000000000000000000000000000|
0100095009236800|00000000000000000000000000000000|65536
010009500C30C000|00000000000000000000000000000000|
010009800203E000|00000000000000000000000000000000|
010009800203E800|00000000000000000000000000000000|327680
010009800203F001|00000000000000000000000000000000|
010009800203F002|00000000000000000000000000000000|
010009800203F003|00000000000000000000000000000000|
010009800203F004|00000000000000000000000000000000|
010009800203F005|00000000000000000000000000000000|
010009800203F006|00000000000000000000000000000000|
010009800203F007|00000000000000000000000000000000|
010009800203F008|00000000000000000000000000000000|
010009900947A000|00000000000000000000000000000000|
010009900947A800|00000000000000000000000000000000|262144
010009900947B001|00000000000000000000000000000000|
010009900947B002|00000000000000000000000000000000|
010009900947B004|00000000000000000000000000000000|
010009900947B005|00000000000000000000000000000000|
010009900947B006|00000000000000000000000000000000|
010009900947B007|00000000000000000000000000000000|
010009900947B008|00000000000000000000000000000000|
010009900947B009|00000000000000000000000000000000|
010009900947B00A|00000000000000000000000000000000|
010009900947B00B|00000000000000000000000000000000|
010009900947B00C|00000000000000000000000000000000|
010009900947B00D|00000000000000000000000000000000|
010009900947B00E|00000000000000000000000000000000|
010009900947B00F|00000000000000000000000000000000|
010009900947B010|00000000000000000000000000000000|
010009900947B011|00000000000000000000000000000000|
010009900947B012|00000000000000000000000000000000|
010009900947B013|00000000000000000000000000000000|
010009900947B014|00000000000000000000000000000000|
010009900947B015|00000000000000000000000000000000|
010009900947B016|00000000000000000000000000000000|
010009900947B017|00000000000000000000000000000000|
010009900947B018|00000000000000000000000000000000|
010009900947B019|00000000000000000000000000000000|
010009900947B01A|00000000000000000000000000000000|
010009900947B01B|00000000000000000000000000000000|
010009E001D90000|00000000000000000000000000000000|
010009E001D90800|00000000000000000000000000000000|
010009F004E66000|00000000000000000000000000000000|
010009F004E66800|00000000000000000000000000000000|65536
010009F00BA7A000|00000000000000000000000000000000|
01000A0004C50000|00000000000000000000000000000000|
01000A0004C50800|00000000000000000000000000000000|196608
01000A10041EA000|00000000000000000000000000000000|
01000A10041EA800|00000000000000000000000000000000|65536
01000A10041EB001|00000000000000000000000000000000|
01000A10041EB003|00000000000000000000000000000000|
01000A10041EB004|00000000000000000000000000000000|
01000A10041EB005|00000000000000000000000000000000|
01000A10041EB008|00000000000000000000000000000000|
01000A400AF2A000|00000000000000000000000000000000|
01000A800ADEE000|00000000000000000000000000000000|
01000A800B998000|00000000000000000000000000000000|
01000A800B998800|00000000000000000000000000000000|65536
01000A800C5DA000|00000000000000000000000000000000|0
01000AA0093DC000|00000000000000000000000000000000|
01000AA0093DC800|00000000000000000000000000000000|131072
01000B2006E06000|00000000000000000000000000000000|
01000B2006E06800|00000000000000000000000000000000|65536
01000B2006E07001|00000000000000000000000000000000|
01000B6007A3C000|00000000000000000000000000000000|
01000B600C35A000|00000000000000000000000000000000|
01000BA00C9EE000|00000000000000000000000000000000|
01000BA00CD2C000|00000000000000000000000000000000|
01000BA00CD2C800|00000000000000000000000000000000|131072
01000BE001DD8000|00000000000000000000000000000000|
01000BF00B6BC000|00000000000000000000000000000000|
01000BF00B6BC800|00000000000000000000000000000000|65536
01000BF00BE40000|00000000000000000000000000000000|
01000BF00BE40800|00000000000000000000000000000000|65536
01000C800AFD6000|00000000000000000000000000000000|
01000C9004FA2000|00000000000000000000000000000000|
01000C900A136000|00000000000000000000000000000000|
01000C900A136800|00000000000000000000000000000000|
01000C900A137001|00000000000000000000000000000000|
01000CA004DCA000|00000000000000000000000000000000|
01000CA004DCA800|00000000000000000000000000000000|393216
01000CB00AC64000|00000000000000000000000000000000|
01000CB00D094000|00000000000000000000000000000000|
01000CE002072000|00000000000000000000000000000000|
01000CE002072800|00000000000000000000000000000000|131072
01000CF0084BC000|00000000000000000000000000000000|
01000CF0084BC800|00000000000000000000000000000000|131072
01000D10038E6000|00000000000000000000000000000000|
01000D1006CEC000|00000000000000000000000000000000|
01000D1006CEC800|00000000000000000000000000000000|65536
01000D1008714000|00000000000000000000000000000000|
01000D200AC0C000|00000000000000000000000000000000|
01000D200C7A4000|00000000000000000000000000000000|
01000D200C7A4800|00000000000000000000000000000000|65536
01000D5005974000|00000000000000000000000000000000|
01000D5005974800|00000000000000000000000000000000|196608
01000D500B628000|00000000000000000000000000000000|
01000D500B628800|00000000000000000000000000000000|131072
01000D500D08A000|00000000000000000000000000000000|0
01000D70049BE000|00000000000000000000000000000000|
01000D70049BE800|00000000000000000000000000000000|327680
01000D7005E28000|00000000000000000000000000000000|
01000D700BE88000|00000000000000000000000000000000|
01000D700D2D6000|00000000000000000000000000000000|
01000D9007C28000|00000000000000000000000000000000|
01000DB00980A000|00000000000000000000000000000000|
01000DC003740000|00000000000000000000000000000000|
01000DC007E90000|00000000000000000000000000000000|
01000DC00AF1C000|00000000000000000000000000000000|
01000DC00AF1C800|00000000000000000000000000000000|65536
01000E00089FA000|00000000000000000000000000000000|
01000E00089FA800|00000000000000000000000000000000|65536
01000E10094D0000|00000000000000000000000000000000|
01000E10094D0800|00000000000000000000000000000000|131072
01000E100A470000|00000000000000000000000000000000|
01000E100A470800|00000000000000000000000000000000|65536
01000E2003FA0000|00000000000000000000000000000000|
01000E2003FA0800|00000000000000000000000000000000|327680
01000E2003FA1001|00000000000000000000000000000000|
01000E2003FA1002|00000000000000000000000000000000|
01000E2003FA1003|00000000000000000000000000000000|
01000E2003FA1004|00000000000000000000000000000000|
01000E2003FA1005|00000000000000000000000000000000|
01000E2003FA1006|00000000000000000000000000000000|
01000E2003FA1007|00000000000000000000000000000000|
01000E200C8D4000|00000000000000000000000000000000|
01000E200C8D4800|00000000000000000000000000000000|131072
01000E30042F2000|00000000000000000000000000000000|
01000E30042F2800|00000000000000000000000000000000|65536
01000E300E2D6000|00000000000000000000000000000000|
01000E300E2D6800|00000000000000000000000000000000|65536
01000E400222A000|00000000000000000000000000000000|
01000E600B05C000|00000000000000000000000000000000|
01000E600B05C800|00000000000000000000000000000000|196608
01000E700D5CE000|00000000000000000000000000000000|
01000E8009E1C000|00000000000000000000000000000000|
01000E8009E1C800|00000000000000000000000000000000|65536
01000E800CC26000|00000000000000000000000000000000|
01000E800CC26800|00000000000000000000000000000000|65536
01000EA00B23C000|00000000000000000000000000000000|
01000EA00B23C800|00000000000000000000000000000000|131072
01000EB00BE02000|00000000000000000000000000000000|
01000EB00BE02800|00000000000000000000000000000000|65536
01000EC007C22000|00000000000000000000000000000000|
01000EC00AF98800|00000000000000000000000000000000|
01000EC00E60E000|00000000000000000000000000000000|0
01000EF00E3C2000|00000000000000000000000000000000|
01000F0002BB6000|00000000000000000000000000000000|0
01000F0002BB6800|00000000000000000000000000000000|393216
01000F0007D92000|00000000000000000000000000000000|
01000F0007D92800|00000000000000000000000000000000|196608
01000F000AAF0000|00000000000000000000000000000000|
01000F1008C92000|00000000000000000000000000000000|
01000F1008C92800|00000000000000000000000000000000|131072
01000F20083A8000|00000000000000000000000000000000|
01000F20083A8800|00000000000000000000000000000000|65536
01000F3008718000|00000000000000000000000000000000|
01000F400435A000|00000000000000000000000000000000|
01000F400435A800|00000000000000000000000000000000|65536
01000F5003068000|00000000000000000000000000000000|
01000F5003068800|00000000000000000000000000000000|131072
01000F600B01E000|00000000000000000000000000000000|
01000F600B01E800|00000000000000000000000000000000|65536
01000F900B6CC000|00000000000000000000000000000000|
01000FA00A4E4000|00000000000000000000000000000000|
01000FA00A4E4800|00000000000000000000000000000000|65536
01000FB008900000|00000000000000000000000000000000|
01000FB00BAF6000|00000000000000000000000000000000|
010010200D09A000|00000000000000000000000000000000|
010010A009830000|00000000000000000000000000000000|
010010A009830800|00000000000000000000000000000000|65536
010010A00DB72000|00000000000000000000000000000000|
010010B003A26000|00000000000000000000000000000000|
010010B008A36000|00000000000000000000000000000000|
010010F004022000|00000000000000000000000000000000|
010010F004022800|00000000000000000000000000000000|196608
010010F004023001|00000000000000000000000000000000|
010010F004023002|00000000000000000000000000000000|
010011000972A000|00000000000000000000000000000000|
0100111004460000|00000000000000000000000000000000|
0100111004460800|00000000000000000000000000000000|65536
0100111004461001|00000000000000000000000000000000|
0100111004461002|00000000000000000000000000000000|
0100111004461003|00000000000000000000000000000000|
0100111004461004|00000000000000000000000000000000|
0100111004461005|00000000000000000000000000000000|
0100111004461006|00000000000000000000000000000000|
0100112003B8A000|00000000000000000000000000000000|
0100112003B8A800|00000000000000000000000000000000|262144
010011200505A000|00000000000000000000000000000000|
010011200DF5E000|00000000000000000000000000000000|
0100113008262000|00000000000000000000000000000000|
010011300D52A000|00000000000000000000000000000000|
010011300D52A800|00000000000000000000000000000000|65536
010011400AF8E000|00000000000000000000000000000000|
010011400AF8E800|00000000000000000000000000000000|131072
010011600BB84000|00000000000000000000000000000000|
010011600C946000|00000000000000000000000000000000|0
010011600C946800|00000000000000000000000000000000|393216
010011600C947001|00000000000000000000000000000000|131072
010011600C947002|00000000000000000000000000000000|131072
010011700D1B2000|00000000000000000000000000000000|0
010011700D6E2000|00000000000000000000000000000000|
01001180021FA000|00000000000000000000000000000000|
01001180021FA800|00000000000000000000000000000000|
0100118009C68000|00000000000000000000000000000000|
0100118009C68800|00000000000000000000000000000000|196608
0100119009094800|00000000000000000000000000000000|
010011A00A9A8000|00000000000000000000000000000000|
010011B00910C000|00000000000000000000000000000000|
010011B00910C800|00000000000000000000000000000000|65536
010011E00DF5C000|00000000000000000000000000000000|
010011E00DF5C800|00000000000000000000000000000000|65536
0100121007308000|00000000000000000000000000000000|
0100125002060000|00000000000000000000000000000000|
0100125002060800|00000000000000000000000000000000|262144
0100126006EF0000|00000000000000000000000000000000|
010012600A9DA000|00000000000000000000000000000000|
01001270012B6000|00000000000000000000000000000000|
01001270012B6800|00000000000000000000000000000000|65536
01001270012B7001|00000000000000000000000000000000|
01001270012B7002|00000000000000000000000000000000|
01001270012B7003|00000000000000000000000000000000|
01001270012B7004|00000000000000000000000000000000|
01001270012B7005|00000000000000000000000000000000|
01001270012B7006|00000000000000000000000000000000|
0100128003A24000|00000000000000000000000000000000|
0100128003A24800|00000000000000000000000000000000|65536
0100128005B42000|00000000000000000000000000000000|
010012900C782000|00000000000000000000000000000000|
010012900C782800|00000000000000000000000000000000|131072
010012900D38A000|00000000000000000000000000000000|
010012B0086C0000|00000000000000000000000000000000|
010012C0060F0000|00000000000000000000000000000000|
010012C0060F0800|00000000000000000000000000000000|131072
010012F00B6F2000|00000000000000000000000000000000|
010012F00B6F2800|00000000000000000000000000000000|65536
010013300AFEA000|00000000000000000000000000000000|
010013300CD5A000|00000000000000000000000000000000|
010013500A560000|00000000000000000000000000000000|
010013500A560800|00000000000000000000000000000000|65536
010013800BE2C000|00000000000000000000000000000000|
010014000C63C000|00000000000000000000000000000000|
010014200BD02000|00000000000000000000000000000000|
010014500C928000|00000000000000000000000000000000|
010014700C1AA000|00000000000000000000000000000000|
010014700C1AA800|00000000000000000000000000000000|196608
010014900865A000|00000000000000000000000000000000|
010014900D744000|00000000000000000000000000000000|
010014A00AC5A000|00000000000000000000000000000000|
010014A00AC5A800|00000000000000000000000000000000|65536
010014A00C5E0000|00000000000000000000000000000000|
010014A00C5E0800|00000000000000000000000000000000|131072
010014A00C5E1001|00000000000000000000000000000000|
010014A00C5E1002|00000000000000000000000000000000|
010014A00C5E1003|00000000000000000000000000000000|
010014A00C5E1004|00000000000000000000000000000000|
010014A00C5E1005|00000000000000000000000000000000|
010014A00C5E1006|00000000000000000000000000000000|
010014A00C5E1007|00000000000000000000000000000000|
010014A00C5E1008|00000000000000000000000000000000|
010014A00C5E1009|00000000000000000000000000000000|
010014A00C5E100A|00000000000000000000000000000000|
010014A00C5E100B|00000000000000000000000000000000|
010014A00C5E100C|00000000000000000000000000000000|
010014A00C5E100D|00000000000000000000000000000000|
010014A00C5E100E|00000000000000000000000000000000|
010014A00C5E100F|00000000000000000000000000000000|
010014A00C5E1010|00000000000000000000000000000000|
010014A00C5E1011|00000000000000000000000000000000|
010014A00C5E1012|00000000000000000000000000000000|
010014A00C5E1013|00000000000000000000000000000000|
010014A00C5E1014|00000000000000000000000000000000|
010014A00C5E1015|00000000000000000000000000000000|
010014A00C5E1016|00000000000000000000000000000000|
010014A00C5E1017|00000000000000000000000000000000|
010014A00C5E1018|00000000000000000000000000000000|
010014A00C5E1019|00000000000000000000000000000000|
010014A00C5E101A|00000000000000000000000000000000|
010014A00C5E101B|00000000000000000000000000000000|
010014A00C5E101C|00000000000000000000000000000000|
010014A00C5E101D|00000000000000000000000000000000|
010014A00C5E101E|00000000000000000000000000000000|
010014A00C5E101F|00000000000000000000000000000000|
010014A00C5E1020|00000000000000000000000000000000|
010014A00C5E1021|00000000000000000000000000000000|
010014A00C5E1022|00000000000000000000000000000000|
010014A00C5E1023|00000000000000000000000000000000|
010014A00C5E1024|00000000000000000000000000000000|
010014A00C5E1025|00000000000000000000000000000000|
010014A00C5E1026|00000000000000000000000000000000|
010014A00C5E1027|00000000000000000000000000000000|
010014A00C5E1028|00000000000000000000000000000000|
010014A00C5E1029|00000000000000000000000000000000|
010014A00C5E102A|00000000000000000000000000000000|
