id|region|nsuId
0100CAB00CAC2000|GB|70030000004702
0100CEC00BF04000|GB|70030000005001
0100D2600DA50000|GB|70030000007042
0100D3000AEC2000|GB|70030000002541
0100D6300B938000|GB|70030000003341
0100D7700EDA0000|GB|70030000007741
0100D87002EE0000|GB|70030000000041
0100D9600BA8E000|GB|70030000004081
0100DC000A472000|GB|70030000001761
0100DD100AE8C000|GB|70030000002921
0100DE700B028000|GB|70030000002821
0100DFC00EA86000|GB|70030000007422
0100E1500B5EE000|GB|70030000003583
0100E1900923C000|GB|70030000001181
0100E1C00DB6C000|GB|70030000006183
0100E2500E55C000|GB|70030000007521
0100E2700D5B6000|GB|70030000006241
0100E3500B00E000|GB|70030000002341
0100E3500BD84000|GB|70030000003601
0100E4600E6A2000|GB|70030000007124
0100E6400B1EA000|GB|70030000003261
0100E67003A86000|GB|70030000000162
0100EAE00C29E000|GB|70030000003881
0100EB900A534000|GB|70030000002682
0100EF400CB4E000|GB|70030000005121
0100F1000CF16000|GB|70030000004901
0100F1500E168000|GB|70030000007101
0100F3400D228000|GB|70030000005761
0100F4400DE9E000|GB|70030000006641
0100F4F006EB0000|GB|70030000000642
0100F7000E2B6000|GB|70030000007482
0100FA900C466000|GB|70030000004122
0100FC900CAE4000|GB|70030000004441
0100f5400d534000|GB|70030000005721
